ObsTime,avg_price_per_kg,vege_id,StnPres,Temperature,RH,WS,Precp,typhoon
2022-06-18,60.7,25,924.8,22.3,87.6,0.6,5.9,0
2022-06-18,35.79,40,1006.95,29.08,78.69,2.02,0.0,0
2022-06-18,86.76,26,986.41,27.34,79.85,1.84,1.0,0
2022-06-18,38.5,1,1002.75,28.64,77.82,2.02,0.01,0
2022-06-18,73.9,35,1007.3,28.9,78.6,2.2,0.0,0
2022-06-18,49.75,23,1007.38,28.59,80.03,2.38,0.0,0
2022-06-18,175.38,28,1007.32,28.82,79.1,2.37,0.0,0
2022-06-18,100.25,19,1007.3,28.9,78.6,2.2,0.0,0
2022-06-18,163.06,55,1000.01,28.6,77.79,2.05,0.07,0
2022-06-18,73.95,18,1007.44,28.69,79.39,2.47,0.0,0
2022-06-19,28.56,20,1002.74,28.97,77.99,1.86,1.05,0
2022-06-19,85.88,60,967.86,26.23,80.57,1.24,8.02,0
2022-06-19,36.31,11,1006.8,29.3,78.4,2.2,0.0,0
2022-06-19,162.33,24,1005.35,28.74,79.68,1.51,3.11,0
2022-06-19,42.3,44,981.25,27.43,80.7,1.28,3.23,0
2022-06-19,96.87,15,1000.78,28.8,77.18,2.17,0.0,0
2022-06-19,126.28,59,1007.2,29.0,79.5,2.6,0.0,0
2022-06-19,56.53,49,1006.78,29.37,77.49,2.29,0.33,0
2022-06-19,57.73,25,924.4,22.7,86.5,0.7,18.9,0
2022-06-19,38.93,40,1006.45,29.39,78.31,2.11,0.0,0
2022-06-19,76.23,26,985.98,27.64,79.33,1.88,4.1,0
2022-06-19,24.15,1,1002.29,28.96,77.59,2.0,0.0,0
2022-06-19,65.91,35,1006.8,29.3,78.4,2.2,0.0,0
2022-06-19,48.13,23,1006.93,29.0,79.66,2.33,0.0,0
2022-06-19,177.49,28,1006.86,29.22,78.66,2.38,0.0,0
2022-06-19,72.45,19,1006.8,29.3,78.4,2.2,0.0,0
2022-06-19,167.89,55,999.56,28.82,77.6,2.08,0.49,0
2022-06-19,68.27,18,1007.0,29.14,79.01,2.42,0.0,0
2022-06-19,66.55,38,942.15,24.05,85.0,1.11,14.85,0
2022-06-20,23.0,20,1001.24,29.25,76.41,2.06,0.03,0
2022-06-20,110.6,60,966.37,26.83,78.16,1.4,0.8,0
2022-06-20,50.5,49,1005.35,29.62,75.95,2.35,0.01,0
2022-06-20,103.4,35,1005.4,29.3,77.6,2.3,0.0,0
2022-06-20,29.0,23,1005.45,29.16,78.7,2.52,0.0,0
2022-06-20,177.55,55,998.11,29.13,76.26,2.22,0.01,0
2022-06-20,175.4,18,1005.54,29.26,78.04,2.62,0.0,0
2022-06-20,51.5,11,1005.4,29.3,77.6,2.3,0.0,0
2022-06-20,95.97,15,999.31,28.9,76.5,2.35,0.0,0
2022-06-20,107.5,19,1005.4,29.3,77.6,2.3,0.0,0
2022-06-20,156.7,24,1003.61,29.22,78.14,1.64,0.06,0
2022-06-20,59.2,25,923.0,23.4,83.5,0.7,2.2,0
2022-06-20,85.65,26,984.55,27.99,77.66,1.98,0.37,0
2022-06-20,229.4,28,1005.42,29.4,77.39,2.5,0.0,0
2022-06-20,39.25,40,1005.05,29.57,76.63,2.03,0.0,0
2022-06-20,42.33,44,979.49,27.97,77.88,1.37,0.35,0
2022-06-20,151.93,59,1005.7,29.2,78.5,2.9,0.0,0
2022-06-21,30.46,20,1002.09,28.97,76.24,1.67,0.68,0
2022-06-21,91.49,60,967.25,25.92,79.58,1.21,5.19,0
2022-06-21,59.72,11,1006.2,29.3,76.8,1.8,0.0,0
2022-06-21,109.68,24,1004.83,28.73,77.25,1.43,0.55,0
2022-06-21,40.86,44,980.93,27.41,78.31,1.18,1.86,0
2022-06-21,93.92,15,1000.21,28.86,75.75,1.84,0.05,0
2022-06-21,102.37,59,1006.6,28.8,77.5,2.0,0.8,0
2022-06-21,55.17,49,1006.17,29.55,76.04,1.91,0.09,0
2022-06-21,57.65,25,923.9,22.1,85.5,0.6,11.7,0
2022-06-21,37.36,40,1005.85,29.48,76.98,1.8,0.0,0
2022-06-21,87.35,26,985.39,27.47,78.49,1.59,2.61,0
2022-06-21,53.98,1,1001.69,28.95,76.4,1.68,0.23,0
2022-06-21,79.92,35,1006.2,29.3,76.8,1.8,0.0,0
2022-06-21,48.02,23,1006.36,28.9,77.86,1.86,0.52,0
2022-06-21,199.49,28,1006.26,29.19,77.04,1.91,0.34,0
2022-06-21,71.63,19,1006.2,29.3,76.8,1.8,0.0,0
2022-06-21,135.14,55,998.93,28.81,76.33,1.83,0.63,0
2022-06-21,81.42,18,1006.4,29.03,77.21,1.91,0.45,0
2022-06-22,28.25,20,1005.13,28.97,77.97,1.61,0.61,0
2022-06-22,88.49,60,970.15,26.09,81.6,1.1,2.17,0
2022-06-22,51.05,11,1009.3,29.3,77.6,1.8,0.0,0
2022-06-22,161.1,24,1008.01,28.81,78.01,1.33,2.9,0
2022-06-22,66.4,44,984.35,26.96,82.01,1.32,22.19,0
2022-06-22,89.73,15,1003.32,28.94,76.33,1.8,0.0,0
2022-06-22,144.58,59,1009.6,28.8,79.5,2.0,0.0,0
2022-06-22,54.39,49,1009.14,29.51,76.81,1.84,0.53,0
2022-06-22,58.94,25,926.7,22.4,86.5,0.6,4.3,0
2022-06-22,42.82,40,1008.77,29.39,78.13,1.8,1.06,0
2022-06-22,90.84,26,988.37,27.62,79.61,1.53,1.01,0
2022-06-22,48.7,1,1004.79,29.04,76.96,1.68,0.1,0
2022-06-22,66.76,35,1009.3,29.3,77.6,1.8,0.0,0
2022-06-22,45.5,23,1009.4,28.95,79.06,1.86,0.0,0
2022-06-22,177.76,28,1009.24,29.16,78.42,1.9,0.4,0
2022-06-22,81.2,19,1009.3,29.3,77.6,1.8,0.0,0
2022-06-22,132.25,55,1001.91,28.77,78.14,1.7,0.56,0
2022-06-22,74.15,18,1009.43,29.03,78.7,1.91,0.07,0
2022-06-23,25.84,20,1005.5,29.22,77.13,2.07,2.83,0
2022-06-23,95.08,60,970.53,26.76,80.18,1.45,9.3,0
2022-06-23,52.58,11,1009.7,29.1,79.6,2.0,4.2,0
2022-06-23,131.08,24,1008.4,29.53,76.71,1.93,0.22,0
2022-06-23,50.73,44,984.88,27.18,81.97,1.39,3.98,0
2022-06-23,87.12,15,1003.7,28.65,78.89,1.89,4.19,0
2022-06-23,109.48,59,1010.1,28.8,81.0,2.3,0.0,0
2022-06-23,51.69,49,1009.53,29.81,77.08,2.33,1.06,0
2022-06-23,54.89,25,927.1,23.2,87.3,0.6,20.1,0
2022-06-23,39.19,40,1009.17,29.81,77.57,2.44,1.37,0
2022-06-23,81.2,26,988.77,27.89,80.33,1.79,6.45,0
2022-06-23,41.35,1,1005.17,28.83,78.81,1.83,3.84,0
2022-06-23,72.28,35,1009.7,29.1,79.6,2.0,4.2,0
2022-06-23,43.13,23,1009.84,28.89,80.58,2.13,1.73,0
2022-06-23,196.75,28,1009.68,29.31,79.21,2.32,0.94,0
2022-06-23,125.08,19,1009.7,29.1,79.6,2.0,4.2,0
2022-06-23,141.35,55,1002.3,29.1,78.0,2.13,2.77,0
2022-06-23,74.48,18,1009.89,28.98,80.25,2.2,1.65,0
2022-06-24,25.26,20,1003.64,28.12,80.15,2.17,21.67,0
2022-06-24,95.11,60,968.66,25.84,83.24,1.47,19.96,0
2022-06-24,37.9,11,1007.9,27.7,83.4,2.1,34.2,0
2022-06-24,150.7,24,1006.5,29.14,75.57,1.99,3.64,0
2022-06-24,61.1,44,983.12,26.72,81.91,1.39,8.33,0
2022-06-24,89.3,15,1001.93,27.46,82.33,2.03,32.15,0
2022-06-24,146.42,59,1008.3,27.8,84.5,2.2,22.0,0
2022-06-24,54.19,49,1007.69,28.54,80.21,2.47,3.21,0
2022-06-24,57.16,25,925.3,22.3,90.7,0.5,17.5,0
2022-06-24,36.96,40,1007.28,28.76,79.33,2.63,5.28,0
2022-06-24,87.23,26,986.95,26.67,83.96,1.85,23.65,0
2022-06-24,37.25,1,1003.37,27.61,82.09,1.95,28.03,0
2022-06-24,69.86,35,1007.9,27.7,83.4,2.1,34.2,0
2022-06-24,46.65,23,1008.05,27.77,83.7,2.11,25.37,0
2022-06-24,207.66,28,1007.85,28.21,82.16,2.37,14.25,0
2022-06-24,66.4,19,1007.9,27.7,83.4,2.1,34.2,0
2022-06-24,136.6,55,1000.45,27.93,81.32,2.21,20.63,0
2022-06-24,63.94,18,1008.08,27.83,83.74,2.19,25.37,0
2022-06-25,26.09,20,1003.32,27.77,82.63,2.11,10.98,0
2022-06-25,87.17,60,968.44,25.14,86.81,1.36,22.26,0
2022-06-25,49.03,11,1007.4,27.8,83.9,2.0,4.9,0
2022-06-25,33.0,38,942.67,23.11,92.04,0.7,11.83,0
2022-06-25,145.28,24,1006.49,28.36,81.16,1.9,3.92,0
2022-06-25,57.93,44,982.86,26.49,84.49,1.4,5.42,0
2022-06-25,97.07,15,1001.56,27.22,83.06,1.8,13.71,0
2022-06-25,112.51,59,1007.8,26.8,90.0,1.8,6.8,0
2022-06-25,56.14,49,1007.26,28.37,79.42,2.63,3.79,0
2022-06-25,56.89,25,924.9,22.1,92.6,0.4,13.2,0
2022-06-25,38.01,40,1006.87,28.51,78.95,3.06,0.57,0
2022-06-25,79.88,26,986.58,26.24,85.42,1.75,14.47,0
2022-06-25,17.75,1,1002.96,27.34,83.43,1.84,12.48,0
2022-06-25,74.51,35,1007.4,27.8,83.9,2.0,4.9,0
2022-06-25,37.4,23,1007.57,27.27,86.8,1.86,5.51,0
2022-06-25,191.39,28,1007.38,27.67,84.23,2.35,4.26,0
2022-06-25,127.45,19,1007.4,27.8,83.9,2.0,4.9,0
2022-06-25,166.48,55,1000.11,27.43,82.93,2.18,16.18,0
2022-06-25,86.67,18,1007.59,27.29,86.98,1.96,5.67,0
2022-06-26,24.15,20,1004.82,28.54,78.16,1.72,1.41,0
2022-06-26,78.69,60,969.78,26.2,83.03,1.27,4.83,0
2022-06-26,36.06,11,1009.1,28.7,78.2,1.5,0.2,0
2022-06-26,94.0,38,944.16,24.51,86.58,0.78,7.62,0
2022-06-26,148.63,24,1007.87,28.9,77.13,1.73,1.87,0
2022-06-26,34.53,44,985.3,27.11,81.66,1.12,7.9,0
2022-06-26,85.87,15,1003.26,28.31,78.43,1.5,0.16,0
2022-06-26,128.91,59,1009.6,28.6,81.0,1.8,0.0,0
2022-06-26,51.81,49,1008.91,29.09,76.62,1.85,0.31,0
2022-06-26,57.11,25,926.3,23.4,88.1,0.5,9.7,0
2022-06-26,39.56,40,1008.57,28.97,76.96,1.77,0.02,0
2022-06-26,78.45,26,988.17,27.36,81.2,1.38,1.89,0
2022-06-26,56.7,1,1004.64,28.35,78.42,1.43,0.38,0
2022-06-26,68.38,35,1009.1,28.7,78.2,1.5,0.2,0
2022-06-26,50.93,23,1009.33,28.62,79.96,1.68,0.08,0
2022-06-26,209.61,28,1009.13,28.81,78.76,1.77,0.02,0
2022-06-26,106.03,19,1009.1,28.7,78.2,1.5,0.2,0
2022-06-26,155.33,55,1001.65,28.39,79.02,1.74,0.85,0
2022-06-26,85.74,18,1009.34,28.66,79.69,1.69,0.08,0
2022-06-27,87.6,60,968.32,26.46,83.53,1.31,2.85,0
2022-06-27,44.5,49,1007.38,29.3,78.21,2.17,0.84,0
2022-06-27,103.4,35,1007.6,28.9,78.6,1.6,0.0,0
2022-06-27,165.65,55,1000.13,28.58,80.02,1.88,1.26,0
2022-06-27,72.8,18,1007.78,29.03,78.3,1.79,0.07,0
2022-06-27,38.47,11,1007.6,28.9,78.6,1.6,0.0,0
2022-06-27,81.6,15,1001.76,28.68,78.02,1.49,0.0,0
2022-06-27,125.13,19,1007.6,28.9,78.6,1.6,0.0,0
2022-06-27,26.95,20,1003.31,28.61,79.1,1.82,1.81,0
2022-06-27,55.9,23,1007.8,28.99,78.63,1.78,0.0,0
2022-06-27,177.9,24,1006.6,28.87,78.12,1.88,2.76,0
2022-06-27,61.63,25,924.9,24.1,87.0,0.6,2.8,0
2022-06-27,94.47,26,986.69,27.68,81.67,1.46,0.91,0
2022-06-27,245.1,28,1007.55,29.15,78.44,1.94,0.4,0
2022-06-27,94.0,38,942.71,25.17,85.07,0.88,2.2,0
2022-06-27,47.77,40,1006.98,29.17,79.13,1.95,1.06,0
2022-06-27,33.5,44,983.01,27.33,83.09,1.17,4.12,0
2022-06-27,151.62,59,1008.0,29.1,78.0,1.9,0.0,0
2022-06-28,23.44,20,1000.39,28.49,81.15,1.94,6.97,0
2022-06-28,75.06,60,965.47,26.41,85.05,1.32,7.86,0
2022-06-28,35.4,11,1004.6,28.7,81.0,1.8,5.2,0
2022-06-28,157.4,38,939.87,25.04,87.03,0.96,9.03,0
2022-06-28,140.08,24,1003.75,28.61,78.99,1.93,8.33,0
2022-06-28,34.5,44,980.34,26.93,84.89,1.19,15.04,0
2022-06-28,83.65,15,998.76,28.47,80.78,1.69,3.38,0
2022-06-28,122.51,59,1005.0,29.2,82.0,2.3,0.0,0
2022-06-28,47.74,49,1004.37,28.51,82.58,2.02,11.18,0
2022-06-28,58.89,25,922.1,23.9,88.4,0.6,11.5,0
2022-06-28,40.77,40,1004.07,28.35,83.21,1.89,9.98,0
2022-06-28,79.84,26,983.72,27.34,84.71,1.48,6.42,0
2022-06-28,36.93,1,1000.15,28.49,80.71,1.65,3.93,0
2022-06-28,78.02,35,1004.6,28.7,81.0,1.8,5.2,0
2022-06-28,41.63,23,1004.8,28.98,81.28,2.09,2.14,0
2022-06-28,175.09,28,1004.57,28.77,82.46,2.07,5.48,0
2022-06-28,95.48,19,1004.6,28.7,81.0,1.8,5.2,0
2022-06-28,135.08,55,997.17,28.26,82.98,1.88,7.06,0
2022-06-28,85.89,18,1004.79,28.96,81.71,2.09,2.61,0
2022-06-29,23.39,20,999.24,27.45,84.63,2.0,7.83,0
2022-06-29,81.68,60,964.37,25.38,88.1,1.49,21.24,0
2022-06-29,38.44,11,1003.5,27.3,86.1,1.6,11.6,0
2022-06-29,153.3,38,938.85,23.64,91.14,0.92,32.23,0
2022-06-29,150.1,24,1002.73,28.33,78.87,2.3,2.1,0
2022-06-29,30.14,44,979.42,25.55,90.28,1.1,24.31,0
2022-06-29,87.7,15,997.7,27.16,85.43,1.61,15.6,0
2022-06-29,152.72,59,1003.9,27.8,86.5,2.1,14.0,0
2022-06-29,44.14,49,1003.38,27.06,88.47,1.96,34.14,0
2022-06-29,53.98,25,921.1,22.5,92.4,0.6,37.2,0
2022-06-29,38.67,40,1002.97,27.21,88.05,1.87,18.06,0
2022-06-29,85.8,26,982.69,25.96,89.58,1.44,29.27,0
2022-06-29,31.8,1,999.05,27.22,85.37,1.52,9.37,0
2022-06-29,71.84,35,1003.5,27.3,86.1,1.6,11.6,0
2022-06-29,46.63,23,1003.7,27.7,85.61,1.95,11.94,0
2022-06-29,183.14,28,1003.5,27.42,87.47,1.94,19.54,0
2022-06-29,66.9,19,1003.5,27.3,86.1,1.6,11.6,0
2022-06-29,135.49,55,996.1,27.0,87.67,1.87,24.71,0
2022-06-29,76.98,18,1003.69,27.57,86.46,1.9,13.39,0
2022-06-30,18.26,20,999.08,28.44,79.68,2.06,2.53,0
2022-06-30,78.47,60,964.19,26.38,83.44,1.5,4.2,0
2022-06-30,40.96,11,1003.3,28.5,80.1,1.7,0.4,0
2022-06-30,141.6,38,938.63,24.85,86.21,0.96,2.12,0
2022-06-30,134.03,24,1002.99,28.44,78.0,2.3,8.9,0
2022-06-30,22.32,44,979.37,26.44,85.97,1.13,10.62,0
2022-06-30,88.62,15,997.38,28.28,79.48,1.58,1.29,0
2022-06-30,122.93,59,1003.6,28.7,81.5,1.9,0.0,0
2022-06-30,40.07,49,1003.1,28.46,81.07,1.93,3.38,0
2022-06-30,55.86,25,920.9,23.8,87.5,0.7,2.7,0
2022-06-30,38.09,40,1002.68,28.32,81.52,1.79,7.21,0
2022-06-30,81.18,26,982.41,27.14,83.48,1.39,4.28,0
2022-06-30,39.43,1,998.8,28.38,79.3,1.59,0.71,0
2022-06-30,74.64,35,1003.3,28.5,80.1,1.7,0.4,0
2022-06-30,42.48,23,1003.52,28.63,80.62,1.96,0.16,0
2022-06-30,216.96,28,1003.21,28.52,81.38,1.83,2.77,0
2022-06-30,69.68,19,1003.3,28.5,80.1,1.7,0.4,0
2022-06-30,140.46,55,995.86,28.16,81.5,1.81,2.64,0
2022-06-30,81.46,18,1003.43,28.6,80.98,1.82,0.64,0
2022-07-01,18.88,20,1000.17,28.14,81.51,1.8,6.71,0
2022-07-01,81.0,60,965.33,25.82,87.24,1.3,11.85,0
2022-07-01,56.4,11,1004.3,28.6,80.4,1.4,2.4,0
2022-07-01,109.4,38,939.71,24.58,88.54,0.78,8.49,0
2022-07-01,145.77,24,1003.97,27.75,81.79,2.28,24.79,0
2022-07-01,18.83,44,980.28,25.94,88.9,1.07,21.36,0
2022-07-01,89.72,15,998.39,28.52,79.35,1.45,4.32,0
2022-07-01,113.83,59,1004.6,28.9,81.0,1.8,0.0,0
2022-07-01,43.68,49,1004.24,28.19,83.95,1.69,8.04,0
2022-07-01,58.25,25,922.0,23.4,90.6,0.5,10.8,0
2022-07-01,44.27,40,1003.86,27.89,86.06,1.49,19.56,0
2022-07-01,92.49,26,983.49,26.97,86.33,1.18,9.03,0
2022-07-01,42.57,1,999.83,28.4,80.0,1.35,3.68,0
2022-07-01,80.96,35,1004.3,28.6,80.4,1.4,2.4,0
2022-07-01,48.6,23,1004.53,28.68,81.1,1.73,1.07,0
2022-07-01,215.08,28,1004.29,28.44,83.13,1.63,7.57,0
2022-07-01,95.4,19,1004.3,28.6,80.4,1.4,2.4,0
2022-07-01,169.62,55,996.99,27.84,84.46,1.63,9.42,0
2022-07-01,80.14,18,1004.44,28.72,81.13,1.63,2.23,0
2022-07-02,21.01,20,1001.4,27.48,84.48,1.67,24.1,0
2022-07-02,71.53,60,966.42,25.33,89.72,1.16,22.4,0
2022-07-02,58.3,11,1005.6,27.6,83.9,1.5,22.2,0
2022-07-02,74.8,38,940.71,23.63,92.61,0.68,10.8,0
2022-07-02,126.76,24,1004.17,28.92,77.51,1.62,10.25,0
2022-07-02,21.22,44,980.55,25.7,88.98,1.0,15.79,0
2022-07-02,88.52,15,999.74,27.31,84.57,1.33,14.78,0
2022-07-02,134.39,59,1006.0,27.4,87.5,1.7,10.8,0
2022-07-02,44.79,49,1005.49,27.32,87.24,1.91,29.26,0
2022-07-02,59.38,25,922.9,22.6,94.0,0.4,10.8,0
2022-07-02,35.0,40,1005.07,27.33,87.26,2.3,15.12,0
2022-07-02,82.34,26,984.71,26.2,89.08,1.36,22.94,0
2022-07-02,66.4,1,1001.14,27.34,84.23,1.38,21.66,0
2022-07-02,69.52,35,1005.6,27.6,83.9,1.5,22.2,0
2022-07-02,43.7,23,1005.77,27.44,86.21,1.56,14.96,0
2022-07-02,228.32,28,1005.6,27.36,87.21,1.9,16.73,0
2022-07-02,90.65,19,1005.6,27.6,83.9,1.5,22.2,0
2022-07-02,155.51,55,998.24,27.04,87.63,1.69,26.34,0
2022-07-02,85.99,18,1005.79,27.47,86.15,1.67,15.31,0
2022-07-03,24.47,20,1000.96,28.03,84.01,1.8,5.88,0
2022-07-03,73.73,60,966.08,25.84,88.63,1.05,9.74,0
2022-07-03,56.45,11,1005.0,28.7,81.1,2.2,0.2,0
2022-07-03,67.9,38,940.23,24.79,89.11,0.93,7.78,0
2022-07-03,111.34,24,1003.51,28.83,80.4,1.36,9.76,0
2022-07-03,24.04,44,979.72,26.91,86.2,1.18,3.65,0
2022-07-03,80.9,15,999.03,28.53,80.8,2.12,0.83,0
2022-07-03,114.43,59,1005.2,28.8,84.0,2.5,0.0,0
2022-07-03,44.55,49,1005.01,28.31,83.85,2.31,6.02,0
2022-07-03,60.19,25,922.5,23.7,90.5,0.5,9.9,0
2022-07-03,39.0,40,1004.73,28.17,84.81,2.38,12.05,0
2022-07-03,74.49,26,984.21,27.2,85.41,1.79,5.51,0
2022-07-03,83.35,1,1000.54,28.41,81.49,2.02,0.62,0
2022-07-03,75.5,35,1005.0,28.7,81.1,2.2,0.2,0
2022-07-03,44.78,23,1005.03,28.67,83.19,2.29,0.08,0
2022-07-03,181.05,28,1005.01,28.52,83.97,2.42,4.59,0
2022-07-03,71.93,19,1005.0,28.7,81.1,2.2,0.2,0
2022-07-03,150.13,55,997.8,27.84,85.31,1.99,5.74,0
2022-07-03,89.98,18,1005.09,28.72,82.98,2.38,0.9,0
2022-07-04,88.2,60,965.79,25.32,88.87,1.22,18.17,0
2022-07-04,48.3,49,1004.56,28.58,80.58,2.99,5.41,0
2022-07-04,103.4,35,1004.3,29.1,76.5,2.8,1.2,0
2022-07-04,151.3,55,997.38,27.85,83.06,2.5,10.58,0
2022-07-04,190.0,18,1004.46,28.89,79.42,3.14,13.78,0
2022-07-04,77.75,11,1004.3,29.1,76.5,2.8,1.2,0
2022-07-04,77.22,15,998.32,28.61,78.1,2.51,6.42,0
2022-07-04,109.05,19,1004.3,29.1,76.5,2.8,1.2,0
2022-07-04,23.05,20,1000.55,27.82,82.32,2.2,10.87,0
2022-07-04,53.97,23,1004.38,28.89,79.56,2.98,12.36,0
2022-07-04,96.97,24,1003.11,28.61,79.92,1.73,15.49,0
2022-07-04,66.43,25,922.1,23.3,90.3,0.6,16.5,0
2022-07-04,87.2,26,983.66,27.33,82.9,2.28,11.31,0
2022-07-04,254.23,28,1004.45,28.72,80.81,3.12,12.05,0
2022-07-04,70.85,38,939.78,24.48,88.31,1.2,17.94,0
2022-07-04,46.42,40,1004.21,28.48,82.25,2.8,4.47,0
2022-07-04,22.0,44,978.94,27.22,83.99,1.41,3.8,0
2022-07-04,131.35,59,1004.6,28.8,81.0,3.4,23.2,0
2022-07-05,20.24,20,1001.87,27.65,81.72,1.99,9.07,0
2022-07-05,74.79,60,967.03,24.8,89.17,1.14,15.92,0
2022-07-05,56.63,11,1005.7,28.7,76.0,2.5,0.1,0
2022-07-05,96.0,38,941.01,23.67,88.08,1.11,9.47,0
2022-07-05,135.57,24,1004.48,29.15,77.58,1.68,12.79,0
2022-07-05,26.0,44,980.4,26.92,84.19,1.33,3.01,0
2022-07-05,81.48,15,999.67,28.06,78.7,2.27,4.84,0
2022-07-05,118.63,59,1005.9,28.7,78.5,3.0,0.2,0
2022-07-05,44.3,49,1005.88,28.08,79.95,2.59,3.73,0
2022-07-05,58.6,25,923.3,22.3,90.7,0.6,12.0,0
2022-07-05,37.29,40,1005.61,27.73,83.34,2.5,4.17,0
2022-07-05,89.8,26,984.99,26.61,83.19,2.02,7.99,0
2022-07-05,62.07,1,1001.25,28.09,78.45,2.18,3.65,0
2022-07-05,73.92,35,1005.7,28.7,76.0,2.5,0.1,0
2022-07-05,41.78,23,1005.73,28.68,77.85,2.68,0.18,0
2022-07-05,180.8,28,1005.79,28.31,79.92,2.75,1.7,0
2022-07-05,58.92,19,1005.7,28.7,76.0,2.5,0.1,0
2022-07-05,152.05,55,998.68,27.43,82.76,2.23,7.39,0
2022-07-05,93.78,18,1005.81,28.63,77.91,2.78,0.44,0
2022-07-06,16.88,20,1003.0,28.53,77.92,2.15,0.64,0
2022-07-06,69.68,60,968.16,25.69,84.55,1.21,4.94,0
2022-07-06,59.08,11,1006.9,29.1,75.5,2.6,0.1,0
2022-07-06,104.9,38,942.23,24.05,86.74,1.01,6.44,0
2022-07-06,157.33,24,1005.94,30.03,73.72,1.7,0.99,0
2022-07-06,45.37,44,982.16,27.08,83.67,1.5,3.02,0
2022-07-06,78.55,15,1001.0,28.53,77.3,2.32,2.57,0
2022-07-06,122.99,59,1007.2,29.0,77.0,2.9,0.0,0
2022-07-06,43.09,49,1006.95,28.92,77.39,2.85,0.74,0
2022-07-06,58.36,25,924.5,22.7,89.4,0.5,8.2,0
2022-07-06,39.24,40,1006.63,28.92,78.77,2.87,1.6,0
2022-07-06,79.79,26,986.17,27.2,81.15,2.07,3.63,0
2022-07-06,23.55,1,1002.48,28.67,76.56,2.31,0.38,0
2022-07-06,65.69,35,1006.9,29.1,75.5,2.6,0.1,0
2022-07-06,48.4,23,1007.0,29.04,76.76,2.68,0.04,0
2022-07-06,185.06,28,1006.95,28.98,77.45,2.88,0.61,0
2022-07-06,55.1,19,1006.9,29.1,75.5,2.6,0.1,0
2022-07-06,152.24,55,999.79,28.26,79.11,2.41,2.53,0
2022-07-06,89.86,18,1007.05,29.03,76.57,2.79,0.15,0
2022-07-07,17.89,20,1003.73,28.97,79.22,1.82,1.18,0
2022-07-07,75.1,60,968.75,26.66,83.1,1.35,1.08,0
2022-07-07,48.28,11,1008.1,29.0,80.0,1.5,1.7,0
2022-07-07,103.0,38,943.31,24.8,86.86,0.78,2.54,0
2022-07-07,138.12,24,1006.49,30.59,72.85,2.52,0.11,0
2022-07-07,43.1,44,983.29,27.46,83.19,1.25,2.24,0
2022-07-07,78.78,15,1002.27,28.62,80.26,1.41,1.25,0
2022-07-07,112.45,59,1008.6,29.2,80.5,1.8,3.8,0
2022-07-07,40.25,49,1007.86,28.78,82.78,1.92,5.69,0
2022-07-07,59.71,25,925.5,23.6,88.6,0.5,2.2,0
2022-07-07,39.3,40,1007.48,28.56,84.42,2.03,10.81,0
2022-07-07,86.71,26,987.17,27.52,83.67,1.39,3.45,0
2022-07-07,45.33,1,1003.62,28.74,79.86,1.41,1.41,0
2022-07-07,67.01,35,1008.1,29.0,80.0,1.5,1.7,0
2022-07-07,35.95,23,1008.32,29.1,80.48,1.68,2.64,0
2022-07-07,196.26,28,1008.09,28.89,82.21,1.86,6.23,0
2022-07-07,130.3,19,1008.1,29.0,80.0,1.5,1.7,0
2022-07-07,142.13,55,1000.59,28.55,81.75,1.78,3.11,0
2022-07-07,88.74,18,1008.34,29.08,80.58,1.7,3.5,0
2022-07-08,17.59,20,1002.71,28.97,81.63,1.73,0.12,0
2022-07-08,75.08,60,967.79,26.56,85.12,1.24,2.92,0
2022-07-08,57.7,11,1007.0,29.1,82.8,1.6,0.0,0
2022-07-08,79.9,38,942.27,24.79,87.79,1.02,6.21,0
2022-07-08,142.93,24,1005.37,29.86,78.22,1.94,0.17,0
2022-07-08,49.77,44,982.18,27.47,84.03,1.18,2.16,0
2022-07-08,78.07,15,1001.14,28.88,81.42,1.52,0.0,0
2022-07-08,116.1,59,1007.4,29.5,81.5,2.2,0.0,0
2022-07-08,41.59,49,1006.78,28.74,84.44,1.72,2.89,0
2022-07-08,60.27,25,924.5,23.5,89.5,0.7,7.9,0
2022-07-08,37.87,40,1006.38,28.48,85.19,1.6,7.25,0
2022-07-08,81.89,26,986.11,27.49,85.84,1.32,2.71,0
2022-07-08,23.87,1,1002.52,28.88,81.73,1.47,0.02,0
2022-07-08,73.37,35,1007.0,29.1,82.8,1.6,0.0,0
2022-07-08,40.43,23,1007.16,29.33,81.88,1.9,0.0,0
2022-07-08,197.34,28,1006.95,29.0,83.4,1.87,2.8,0
2022-07-08,70.1,19,1007.0,29.1,82.8,1.6,0.0,0
2022-07-08,122.41,55,999.53,28.56,84.03,1.65,1.38,0
2022-07-08,91.88,18,1007.18,29.28,82.23,1.94,0.5,0
2022-07-09,19.71,20,1001.26,29.44,79.31,1.78,0.6,0
2022-07-09,81.56,60,966.36,27.01,83.28,1.3,4.16,0
2022-07-09,60.33,11,1005.5,29.7,80.1,1.6,0.0,0
2022-07-09,92.27,38,940.85,25.24,86.68,0.9,6.91,0
2022-07-09,144.05,24,1003.97,29.48,76.66,1.91,0.0,0
2022-07-09,48.4,44,980.67,27.64,82.25,1.23,1.41,0
2022-07-09,77.63,15,999.56,29.38,80.31,1.62,0.0,0
2022-07-09,126.8,59,1005.9,29.8,80.0,2.0,0.0,0
2022-07-09,45.13,49,1005.32,29.73,80.09,1.77,0.15,0
